E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_02_733.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_02_733.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_02_733.jpg,-1,1,0,3.095179
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_02_801.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_02_801.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_02_801.jpg,0,1,0,3.727355
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_02_874.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_02_874.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_02_874.jpg,0,1,0,4.616343
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_02_944.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_02_944.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_02_944.jpg,0,0.9394714,0,5.533083
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_03_016.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_03_016.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_03_016.jpg,0,0.9538869,0,6.155235
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_03_084.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_03_084.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_03_084.jpg,0,1,0,7.069232
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_03_156.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_03_156.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_03_156.jpg,-0.15,1,0,7.747254
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_03_228.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_03_228.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_03_228.jpg,-0.35,1,0,8.62479
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_03_302.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_03_302.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_03_302.jpg,0,1,0,9.263964
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_03_373.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_03_373.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_03_373.jpg,0,1,0,10.14401
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_03_444.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_03_444.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_03_444.jpg,0,1,0,11.02857
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_03_513.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_03_513.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_03_513.jpg,-0.1,1,0,11.52045
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_03_584.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_03_584.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_03_584.jpg,-0.3,1,0,12.46895
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_03_654.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_03_654.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_03_654.jpg,-0.45,1,0,13.21901
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_03_727.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_03_727.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_03_727.jpg,0,0.8269534,0,13.95148
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_03_798.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_03_798.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_03_798.jpg,0,0.653491,0,14.14445
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_03_872.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_03_872.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_03_872.jpg,-0.15,0.4151798,0,14.42898
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_03_940.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_03_940.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_03_940.jpg,-0.3,0.2289055,0,14.99428
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_04_014.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_04_014.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_04_014.jpg,0,0,0,15.00548
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_04_086.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_04_086.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_04_086.jpg,0,0,0,14.88627
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_04_154.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_04_154.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_04_154.jpg,-0.15,0.0447411,0,14.23971
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_04_226.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_04_226.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_04_226.jpg,-0.35,0.2859198,0,14.23455
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_04_293.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_04_293.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_04_293.jpg,-0.5000001,0.4620057,0,14.87912
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_04_362.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_04_362.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_04_362.jpg,0,0.540387,0,14.95566
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_04_433.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_04_433.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_04_433.jpg,0,0.3052152,0,15.21035
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_04_503.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_04_503.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_04_503.jpg,-0.1,0.110557,0,15.19153
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_04_576.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_04_576.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_04_576.jpg,-0.3,0.0475212,0,15.0795
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_04_647.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_04_647.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_04_647.jpg,-0.5000001,0.2786445,0,15.07437
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_04_715.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_04_715.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_04_715.jpg,-0.6500001,0.216525,0,15.09713
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_04_783.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_04_783.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_04_783.jpg,0,0,0,15.05517
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_04_856.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_04_856.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_04_856.jpg,-0.05,0,0,14.89038
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_04_923.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_04_923.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_04_923.jpg,-0.2,0.0412344,0,14.87967
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_04_995.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_04_995.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_04_995.jpg,-0.4,0.2812938,0,14.81849
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_05_069.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_05_069.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_05_069.jpg,0,0.3834765,0,14.96295
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_05_135.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_05_135.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_05_135.jpg,0,0.2013813,0,15.25709
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_05_205.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_05_205.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_05_205.jpg,-0.05,0,0,15.17294
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_05_273.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_05_273.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_05_273.jpg,-0.2,0.0689844,0,14.8357
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_05_341.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_05_341.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_05_341.jpg,-0.35,0.2527146,0,15.05636
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_05_411.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_05_411.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_05_411.jpg,-0.5500001,0.5063019,0,15.25075
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_05_478.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_05_478.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_05_478.jpg,0,0.4807068,0,15.32865
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_05_547.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_05_547.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_05_547.jpg,0,0.2291952,0,15.55135
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_05_617.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_05_617.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_05_617.jpg,-0.05,0.2261079,0,15.70828
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_05_688.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_05_688.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_05_688.jpg,0,0.4610817,0,15.91142
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_05_762.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_05_762.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_05_762.jpg,0,0.6285228,0,16.01727
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_05_833.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_05_833.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_05_833.jpg,0,0.7148244,0,16.72097
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_05_901.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_05_901.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_05_901.jpg,0,0.529669,0,17.11775
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_05_975.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_05_975.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_05_975.jpg,-0.15,0.6419531,0,17.48993
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_06_045.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_06_045.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_06_045.jpg,-0.35,0.8732513,0,18.03631
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_06_117.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_06_117.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_06_117.jpg,-0.5000001,1,0,18.52211
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_06_188.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_06_188.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_06_188.jpg,0,1,0,19.27349
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_06_261.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_06_261.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_06_261.jpg,0,0.8256598,0,19.85505
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_06_333.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_06_333.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_06_333.jpg,0,0.5833734,0,20.37131
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_06_405.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_06_405.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_06_405.jpg,-0.2,0.5276104,0,20.67811
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_06_473.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_06_473.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_06_473.jpg,-0.35,0.7119468,0,20.91854
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_06_540.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_06_540.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_06_540.jpg,0,0.8884777,0,21.37617
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_06_610.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_06_610.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_06_610.jpg,0,0.908677,0,22.13102
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_06_678.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_06_678.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_06_678.jpg,0,0.7295289,0,22.57743
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_06_746.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_06_746.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_06_746.jpg,-0.2,0.8591833,0,23.10172
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_06_813.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_06_813.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_06_813.jpg,-0.35,1,0,23.6187
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_06_885.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_06_885.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_06_885.jpg,0,1,0,24.29167
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_06_957.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_06_957.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_06_957.jpg,0,0.8305132,0,24.79813
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_07_030.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_07_030.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_07_030.jpg,0,0.5844558,0,25.29708
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_07_103.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_07_103.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_07_103.jpg,-0.05,0.7037511,0,25.59292
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_07_170.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_07_170.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_07_170.jpg,-0.25,0.9568377,0,26.16354
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_07_241.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_07_241.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_07_241.jpg,0,0.8356452,0,26.66956
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_07_316.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_07_316.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_07_316.jpg,0,0.587448,0,27.14529
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_07_389.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_07_389.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_07_389.jpg,0,0.3418719,0,27.39175
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_07_460.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_07_460.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_07_460.jpg,0,0.1764594,0,27.42363
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_07_534.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_07_534.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_07_534.jpg,0,0,0,27.26762
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_07_601.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_07_601.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_07_601.jpg,-0.15,0.1068525,0,27.11641
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_07_676.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_07_676.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_07_676.jpg,-0.35,0.3533997,0,27.05095
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_07_745.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_07_745.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_07_745.jpg,0,0.4058457,0,27.13273
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_07_819.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_07_819.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_07_819.jpg,0,0.2091867,0,27.19193
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_07_892.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_07_892.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_07_892.jpg,0,0,0,27.06912
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_07_964.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_07_964.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_07_964.jpg,0,0,0,26.84833
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_08_039.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_08_039.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_08_039.jpg,0,0,0,26.68584
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_08_113.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_08_113.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_08_113.jpg,0,0,0,26.47125
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_08_182.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_08_182.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_08_182.jpg,-0.15,0,0,26.30377
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_08_259.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_08_259.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_08_259.jpg,-0.35,0.2329212,0,26.1318
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_08_328.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_08_328.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_08_328.jpg,0,0.1091982,0,26.10186
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_08_403.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_08_403.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_08_403.jpg,0,0,0,25.96402
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_08_473.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_08_473.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_08_473.jpg,0,0,0,25.75504
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_08_543.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_08_543.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_08_543.jpg,0,0,0,25.54784
E:\Self Driving Car\images\IMG\IMG\center_2021_05_11_16_07_08_611.jpg,E:\Self Driving Car\images\IMG\IMG\left_2021_05_11_16_07_08_611.jpg,E:\Self Driving Car\images\IMG\IMG\right_2021_05_11_16_07_08_611.jpg,0,0,0,25.39362
